Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7wu4CDoKfHqbaJCNO2qvza,"3KTzs16kNylBR78QZSkiyx","Miura","Metro Area (15th Anniversary Edition)","Metro Area",2017-10-27,404574,41,spotify:user:11132227822,2023-01-14T07:51:20Z,"balearic,nu disco",0.818,0.614,2,-8.265,1,0.0416,0.00941,0.869,0.117,0.665,123.013,4
6WNksTFvo7VSeiP0UfNpWf,"4VNQWV2y1E97Eqo2D5UTjx,0AkL5tzM3UsDlWak9E0OwH,0g3NiCRhEv7M4SEDMrpItN","Dreams - Totally Enormous Extinct Dinosaurs Remix","Dreams (Totally Enormous Extinct Dinosaurs Remix)","Gorgon City,Jem Cooke,Totally Enormous Extinct Dinosaurs",2021-08-20,304280,24,spotify:user:11132227822,2023-01-14T07:51:20Z,"future garage,house,pop dance,uk dance,neo-singer-songwriter,alternative dance,electronica,indietronica,nu disco,oxford indie",0.764,0.817,6,-9.189,0,0.0495,0.0467,0.708,0.102,0.298,129.997,4
6IvyojBvzsSRjR14PxxiyB,"31PrZdFRxShBvm67mhxTk3","Broken","Broken","Cassio Kohl",2013-01-03,468780,27,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.827,0.62,11,-11.925,0,0.0802,0.0115,0.827,0.052,0.789,122.998,4
6UkXnPr9lHicC1bqbU92Ly,"4JY7cBKKHKLrNrHHtIUWr8","Do It","Do It","D.Y.A",2016-08-25,417335,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.826,0.76,3,-6.644,1,0.0463,0.0011,0.364,0.0896,0.546,121.998,4
6AfnBFzPNp6pg2vHxwC1KD,"2fttFhhXMsCbJgf9KqSGcq","Night Thoughts","Lorea / Night Thoughts","Chris Luno",2020-08-28,256561,30,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.815,0.644,2,-11.028,1,0.0745,0.0185,0.908,0.0496,0.434,120.015,4
7fiRnMc2rnBLxUXABqWUAY,"7HOcDoAWjBkhiBVwj8sDbF","Everything Was Being Used Up","Forgive Ain't Easy","Abe",2017-06-02,360816,14,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.914,0.574,0,-10.23,1,0.102,0.00552,0.932,0.313,0.267,120.017,4
2rpuQoTQcxKZu5tkT4tO5i,"3eWIVs6R1YgnA5FZSI3xiU","Kanna","Get Physical Presents: Africa Gets Physical, Vol. 1 - Mixed by Ryan Murgatroyd","Ryan Murgatroyd",2017-03-03,422314,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"south african electronic",0.74,0.531,8,-10.119,1,0.0498,0.0376,0.831,0.0936,0.539,123.014,4
0ZtNZLk1CeKnWAdLH9WuQX,"16312wc5ERKYDDBVwRSAi4,2sSSGlRMfz4ZEcw4rw0m0v,2fttFhhXMsCbJgf9KqSGcq","Hazel - Chris Luno Remix","Hazel","CEAUS,Cafe De Anatolia,Chris Luno",2021-11-19,237546,23,spotify:user:11132227822,2023-01-14T07:51:20Z,"turkish deep house,melodic house",0.57,0.713,2,-9.014,0,0.03,0.00917,0.64,0.119,0.172,121.994,4
5DUTr63zpAlHAcqI1bFKhA,"2SHLrYhhHTaZgrVICnXnaF","Der Zauber Des Fräulein Ludmilla - Jonas Woehl Remix","Der Zauber Des Fräulein Ludmilla (Jonas Woehl Remix)","Stefan Trummer",2013-09-06,515309,11,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.887,0.322,3,-18.751,0,0.1,0.1,0.898,0.0826,0.605,125.046,4
6FzCpXIsgsVI0gYgtYjvHG,"0LbAebKs7ZKbgtOnIizXLk,10m1VL1DyqBfIJw54rOefh,7sSjR6eqb47kiMufxH0qnE","Golden Hour - Sebastian Boldt & Emka Remix","Riviera / Golden Hour (Remixes)","Boss Axis,Sebastian Boldt,Emka",2014-08-25,378032,15,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep euro house,deep minimal techno,minimal melodic techno",0.847,0.445,7,-12.132,1,0.0561,0.00806,0.0385,0.0993,0.289,122.007,4
6i1bCItaiAoEmh96eZwh7f,"2NykTAY9IaV2yBQ6FWaL2m,3RYrSfjDlbM2V7ItV3RLeH","Private Party","A Part of the Cosmos","Evren Furtuna,The Writer's Poet",2016-09-16,456393,25,spotify:user:11132227822,2023-01-14T07:51:20Z,"organic house",0.8,0.74,6,-9.789,0,0.0776,0.016,0.597,0.2,0.668,122.006,4
619OPhkoNu8uRMsOLe3Ue8,"4Ehizytd7yGJKj5ywFyj3E,6HwxMgE895sejjGFin9Gvm,3eWIVs6R1YgnA5FZSI3xiU","Ngithanda - Ryan Murgatroyd's Midnight Radio Edit","Ngithanda","Bantwanas,Samthing Soweto,Ryan Murgatroyd",2018-04-13,222295,12,spotify:user:11132227822,2023-01-14T07:51:20Z,"afro house,afro soul,south african pop,south african pop dance,south african electronic",0.794,0.837,11,-8.039,0,0.0513,0.00279,0.904,0.0557,0.559,122.009,4
5nmr0qCA3JXN2MRdEDUFi6,"0u2qG4roqULELVVO9fMgSG","Deep In My Soul - Original Mix","Deep In My Soul EP","16BL",2014-09-15,483966,41,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house,progressive house",0.859,0.44,9,-11.224,0,0.0514,0.14,0.537,0.689,0.743,121.002,4
6AfnBFzPNp6pg2vHxwC1KD,"2fttFhhXMsCbJgf9KqSGcq","Night Thoughts","Lorea / Night Thoughts","Chris Luno",2020-08-28,256561,30,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.815,0.644,2,-11.028,1,0.0745,0.0185,0.908,0.0496,0.434,120.015,4
5PKuIVDnWbTyPwxz5dM9yL,"2fttFhhXMsCbJgf9KqSGcq","The Ride","Purified Fragments","Chris Luno",2020-10-30,218972,35,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.739,0.813,10,-7.896,0,0.0567,0.00508,0.876,0.106,0.396,123.009,4
6RkBU15iuIWpNA67pL4ZE7,"0hMfbfkUs2tiOOZpSwLmDu","Skyline","Skyline EP","Makebo",2021-03-05,506408,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"organic house",0.81,0.604,10,-9.793,0,0.0543,0.00636,0.832,0.052,0.352,121.998,4
6Sd7XEj5JphWDoIVuLxbLJ,"7scXA3hBD8JyGGajVR9q9l","Fatoumata","Manasarovar","Volen Sentir",2019-03-14,503801,27,spotify:user:11132227822,2023-01-14T07:51:20Z,"organic electronic,organic house",0.81,0.756,7,-8.896,1,0.0545,0.00216,0.736,0.094,0.763,121.009,4
1kTG55hYSCDcS9MYfBYlZb,"3eQ6as7vpuUjgZN2HxJ6d3,4ITRQIJGXVQbm6rL8f3kkG","Syringa Fields","Utopian Realms","Nebula (AR),Gardens Of Syringa",2020-09-28,424918,16,spotify:user:11132227822,2023-01-14T07:51:20Z,"organic house",0.812,0.768,0,-8.955,1,0.0537,0.000243,0.884,0.0451,0.568,122.012,4
1gIeGgYMJlqsJkBHi7PMhZ,"3sMxo7lTnRQgH2yh8VgdMV","Humble Hearts - Original Mix","Hearts & Roads","Bambook",2014-06-02,397204,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"swedish techno",0.848,0.341,10,-13.904,1,0.101,0.0375,0.728,0.0999,0.296,125.019,4
1iUGLypmq3v4oE46hbFMhI,"3iKatcdLBE1YxiAyvcow4w,6BKSRVMfQ6Aeux4rKG1h9H","You'll Never See Me Cry (Ambassadeurs Remix)","You'll Never See Me Cry - EP","Ephemerals,Ambassadeurs",2015-10-30,411165,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"substep,vapor twitch",0.714,0.678,10,-7.334,1,0.0395,0.144,0.156,0.106,0.35,118.013,4
68bnKDFk0mER3CpnhAzGac,"3NaMuUYTIGm6CC3YqTuTvi,3MkIU5jhXTMK9pYQTRVI6p","Stranger - DJ BORING Remix","Stranger (DJ BORING Remix)","CRi,DJ BORING",2021-02-19,275492,12,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house,montreal indie,lo-fi house",0.735,0.912,9,-6.05,1,0.0606,0.00962,0.762,0.0864,0.503,132.012,4
6mIce4eaRg6UOFHABNX2xL,"5zovXI5By2gUhdr7EByjLa,7A4TdwdnxfR9auD1yAmpWD","Gravity (with Delhia De France)","Gravity / Daka","Monkey Safari,Delhia De France",2020-11-27,329670,43,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep disco house,deep euro house,melodic house",0.77,0.693,5,-8.934,0,0.0412,0.0987,0.742,0.121,0.461,125.011,4
0lRERbtRN2JgGBLVi55JjZ,"5mygQWZRAK5vOhxZMiq6yA","So Tired","Different Drum","Pulshar",2013-04-05,379884,35,spotify:user:11132227822,2023-01-14T07:51:20Z,"ambient dub techno,dub techno",0.683,0.415,11,-13.67,1,0.0393,0.0695,0.859,0.0829,0.261,115.993,4
2zDL0OpMs2BWGBVnxXZAPT,"6zShblBoSrGrKtcv3OGOif","The Night Mail - 2019 Remaster","The Night Mail","New Jackson",2019-03-08,462217,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"irish electronic,irish experimental electronic,irish pop",0.753,0.565,1,-8.487,1,0.0378,0.013,0.861,0.111,0.328,122.003,4
35DBcYxRBv9HE3vgZvHnvF,"43B3rN5TKnZLpfusky1fnp,2VErfOOcXOkiHhc823g50r","Dancing in the Night - Lucky Shot Mix","Dancing in the Night (Lucky Shot Mix)","CIOZ,Eleonora",2021-02-05,260163,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"italian tech house,organic house",0.814,0.638,10,-9.793,1,0.0723,0.0218,0.7,0.515,0.734,122.001,4
7pEFztJm1tkXjavOfTm95z,"6MLTrcIa71KDQTTMpLRZUn,2fjKKBOOCTqkDTRC7wH6dO","Taming Da Echoes - Kasper Koman Remix","Taming Da Echoes EP","Francesco Pico,Kasper Koman",2018-05-07,478843,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"dutch tech house,organic house",0.792,0.719,11,-10.272,0,0.0517,0.0108,0.821,0.0633,0.422,120.993,4
75iPqrBdyUSziSBEXfSoPe,"5tDjiBYUsTqzd0RkTZxK7u,5mU7ohKXRejACFS8eZIixp,7scXA3hBD8JyGGajVR9q9l","Lost In Mind - Volen Sentir Vision","Breathing (Remixed)","Ben Böhmer,Malou,Volen Sentir",2020-07-14,265887,36,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house,organic electronic,organic house",0.757,0.736,10,-7.465,0,0.0387,0.00994,0.821,0.0712,0.409,124.003,4
1LUvG1hTmxq9S5qtNa7OHN,"1eucLGnPT27tdEh6MU29wp,1bpbyzXfwOMIBHq6y02Nqc","There For Me - Amonita Remix","Lailonie (The Remixes: Part 1)","Marsh,Amonita",2021-01-27,200380,29,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house,progressive house,organic house",0.787,0.63,2,-7.504,1,0.0405,0.012,0.504,0.0816,0.196,121.027,4
5eNVTvk3v0lq06S3RGTn4m,"4LoSbPey3kklzX5f2KEks1","Have You Ever - Original Mix","Have You Ever","Martin Roth",2016-03-04,401992,17,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.802,0.764,7,-10.06,1,0.0697,0.0146,0.368,0.0512,0.338,116.001,4
