Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4gqoXM1nMVj2FvqFGbNeQv,"5nQ7llwdZYT6MWMeLLe8dc","Remember Me","Lost In A Love Song / Remember Me","Bound to Divide",2023-10-13,228000,28,spotify:user:empmusicuk,2023-10-14T04:40:05Z,"melodic house",0.412,0.541,11,-10.263,1,0.0366,0.0168,0.394,0.179,0.0714,127.969,4
2EDg4ZWpHuR7R5u9UfGotf,"0Upbj4hHk4d4UJ0HhnVs4F","Baume","Baume","il:lo",2023-05-05,260302,44,spotify:user:empmusicuk,2023-07-09T16:08:31Z,"substep",0.645,0.749,3,-9.996,0,0.0344,0.499,0.821,0.106,0.0819,118.017,4
4CksMhPj7aOsp2ovJd58Bt,"2nv9kDqXrE3yfgrzMtby5M","Toi-700 (Interlude 06)","Toi-700 (Interlude 06)","Farsi",2023-05-18,115078,3,spotify:user:empmusicuk,2023-05-19T09:15:52Z,"",0.441,0.506,9,-15.629,0,0.0624,0.914,0.846,0.0927,0.161,175.145,4
4R6XSF33V92Cgqs038Ugcy,"5BCLvW3qaUm39VjiZ8INmm","Only You","Only You","edapollo",2023-03-30,220000,15,spotify:user:empmusicuk,2023-07-09T16:10:53Z,"",0.643,0.655,0,-8.879,1,0.0429,0.363,0.699,0.18,0.31,126.016,4
6wffAk0ATTNCsbrEvWQjZG,"3lwdREjAeG9zskfcoPYAz4","Desires","Desires","Banaati",2023-11-10,193613,23,spotify:user:empmusicuk,2023-11-15T14:42:14Z,"melodic house",0.541,0.848,10,-8.901,0,0.0626,0.088,0.813,0.22,0.0585,118.983,4
1SpPbSchwpoaGdLBfJFexO,"5nQ7llwdZYT6MWMeLLe8dc,0cPmf8oWIjuDXYrzsNFjj8","Flying By","Flying By / Missing Home","Bound to Divide,Lovlee",2023-07-05,262000,31,spotify:user:empmusicuk,2023-07-05T16:41:36Z,"melodic house",0.682,0.656,7,-10.92,1,0.0313,0.133,0.868,0.0946,0.227,123.002,4
4qbk7CaLjQIjuQpebRnyFN,"7mnuMLgvXdCWzyB4sQCG7k","Movement","Duality","TWO LANES",2023-06-16,371859,38,spotify:user:empmusicuk,2023-07-09T16:04:33Z,"melodic house,uk dance",0.604,0.574,1,-14.417,1,0.0396,0.046,0.863,0.106,0.0442,116.991,4
6ATVqN64s8qNAGGq6dVNyY,"5nQ7llwdZYT6MWMeLLe8dc,6h4aEgNEr9VqPnXkipmVAR","Lost In A Love Song","Lost In A Love Song / Remember Me","Bound to Divide,Lewyn",2023-10-13,222580,25,spotify:user:empmusicuk,2023-10-14T04:40:05Z,"melodic house,chill house",0.467,0.705,8,-11.315,1,0.0407,0.0602,0.878,0.126,0.0792,124.041,4
5QRhs05R9MOXHQC2OOn5bq,"71rqI5HtraA3qXBwatyG6e","Loss Of Hope","Distorted Youth EP","Innellea",2022-02-04,439024,0,spotify:user:empmusicuk,2023-07-09T15:59:24Z,"melodic house,munich electronic",0.682,0.927,5,-6.129,0,0.0373,0.133,0.842,0.0918,0.113,122.998,4
2dpzs6UBVMvB4zHM6ly1iq,"5nQ7llwdZYT6MWMeLLe8dc,2M2QzPADSybcVig2CBTcFJ","Tears","Tears","Bound to Divide,Lauren L'aimant",2023-08-04,237750,42,spotify:user:empmusicuk,2023-08-04T08:37:50Z,"melodic house",0.543,0.812,8,-8.302,1,0.0352,0.00121,0.424,0.229,0.0871,123.014,4
4F37VC3DflPXQcwbrnoi0Y,"656ibQgcoUQrUPdhQWRcI3,6gYwbDKcqhLitCTlgF1oZn,40DuSzxFswBymk0cjFnuqL","Body Language","Body Language","SOMMA,Maz,Coach Harrison",2023-06-02,285853,0,spotify:user:empmusicuk,2023-06-28T08:01:05Z,"melodic house",0.618,0.921,0,-7.418,0,0.0393,0.0732,0.736,0.0905,0.218,123.008,4
0V22DErjqIuPSRrK0D2lc6,"0nUF7iT0e6D5xEl743Jfu3","Every Part Of You","Change","Icarus",2023-10-27,284500,21,spotify:user:empmusicuk,2023-10-27T11:46:14Z,"house,melodic house,uk dance",0.714,0.793,4,-5.037,0,0.0406,0.421,0.813,0.0666,0.349,124.011,4
