Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
02QE4LsAj7DBjMRxolGE8a,"5Igpc9iLZ3YGtKeYfSrrOE,5ITI6SEoUZMIXXkzCfr4oE","More Baby","More Baby","Chris Lake,Aluna",2023-09-15,175856,64,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance,dance pop",0.754,0.871,11,-7.006,1,0.0564,0.00119,0.63,0.108,0.967,126.001,4
0zuRqJfzMeqjwzJ56OhalZ,"2YZWwLVlUDK3KUziV2XHUx,5mU7ohKXRejACFS8eZIixp","Feel So Good","Feel So Good","Ryan Shepherd,Malou",2023-07-28,211200,52,spotify:user:selectedbase,2024-07-12T09:49:49Z,"melodic house",0.644,0.929,10,-6.342,0,0.0453,0.0261,0.548,0.0693,0.16,124.988,4
1reLHWplmQykuxZjBjCqEr,"1lwf6R8RT9XMVBc3o2qUjq,64bY4jhUqYh1B0rdkZX6Yz,6nvB3AlAAvRl4OGvPOPsMR","Save My Love","Save My Love","Hux & Thin,Gianni Keys,MRYN",2023-11-24,177202,50,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.573,0.851,5,-6.656,0,0.0342,0.0248,0.00175,0.161,0.237,126.028,4
5PU3Pd7ml1GfvJt7IqksG6,"5kPhAZL6iV8iDywUmIPC3g","Us - Selected Mix","Us","Chace",2020-06-19,163178,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"chinese electronic",0.814,0.646,9,-7.725,0,0.0473,0.00733,0.212,0.0842,0.364,115,4
397W12CqjA788iknS81yMB,"0ZwQMCRqfyh1OGQkBh9Cnj,1ZwuShKjJItDJez0aDCsxN","Touch","Touch","Kideko,SHELLS",2022-05-13,167056,52,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep groove house,house,uk dance,uk pop",0.723,0.767,6,-7.324,0,0.0389,0.00364,0.0782,0.279,0.275,124.016,4
2cwwHXSJREdEH5Ab06XpoK,"4n7LqAJhu3k6rrKMu3VfDa,7nL523vzwv24ad0oFf2VZ2","Speed of Light","Speed of Light","Matvey Emerson,Able Faces",2023-09-08,180307,50,spotify:user:selectedbase,2024-07-12T09:49:49Z,"groove room,tropical house",0.652,0.836,11,-5.814,0,0.0501,0.0779,0.000139,0.291,0.22,121.997,4
49frwp277WHBgpwBHeyOSO,"6KGv020mJkIjQH5YPDSBcZ,2Cuq3uAaodW1nrYWK1sc99,35tPnsdQwL9lJYNdfDdIy3","Rain","Rain","Astrality,MNRT,S:NE",2023-08-11,152298,58,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.697,0.807,9,-6.657,0,0.0387,0.183,0.0609,0.372,0.189,123.999,4
736VDbKKgjzvPOoKjjti4R,"6YPmhC6xckfcUiw4undxAb","Bonfire","Bonfire","Tudor",2023-04-28,238095,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"chill house",0.632,0.735,9,-7.047,0,0.0357,0.269,0.0793,0.0941,0.186,125.973,4
5xan7XL4YNpsAOL7LhXUPb,"6OFZSmtxDquMkX2XZJSN6y,4QKGlPUIuL7IzE4vsVwIu6","The Darkside","The Darkside","PALASTIC,Ekko",2023-02-17,164213,60,spotify:user:selectedbase,2024-07-12T09:49:49Z,"austrian pop",0.611,0.637,2,-10.082,0,0.0607,0.538,0.124,0.176,0.217,123.829,4
3e2ZslkGBmzZoPeAHEwwDJ,"39B7ChWwrWDs7zXlsu3MoP,6z9EDgWh3ZJZKIJI5Q71Cq","Could U Be The One","Could U Be The One","Sonny Fodera,Alex Mills",2022-11-18,176153,52,spotify:user:selectedbase,2024-07-12T09:49:49Z,"house,pop dance,uk dance,deep groove house,uk pop",0.823,0.666,0,-5.392,0,0.247,0.0606,0.0121,0.114,0.262,124.026,4
5ZzE5vW4fTPzjLDEe6EjUU,"32o1qg6YNbckc4BDFqBBdY,7nL523vzwv24ad0oFf2VZ2,6UT0zskYDqB2JgGEiAEGFh","Honesty","Honesty","Paul Schulze,Able Faces,Callum George",2023-05-05,157207,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"tropical house",0.719,0.791,5,-7,0,0.0378,0.0564,0.105,0.349,0.116,127.996,4
2aahxM4jGWFWgMzmHpelAR,"6OFZSmtxDquMkX2XZJSN6y,6aAestjbtEbALwyIYPg8Na","Caught in a Dream","Caught in a Dream","PALASTIC,LissA",2020-12-18,165500,66,spotify:user:selectedbase,2024-07-12T09:49:49Z,"austrian pop,indie electropop",0.701,0.592,9,-10.567,1,0.147,0.782,0.0686,0.0832,0.455,120.007,4
2bpHc7nCduKQWJVNqJ4mDj,"0lIiVp6FVbJR2utszYQhNf,6dC41opH96WjFwWhhAxBsS,5mU7ohKXRejACFS8eZIixp","Allein Allein","Allein Allein","INNERVERSE,Helsloot,Malou",2023-05-12,221128,57,spotify:user:selectedbase,2024-07-12T09:49:49Z,"house,melodic house",0.539,0.84,6,-8.342,0,0.0337,0.0242,0.253,0.0768,0.113,124.005,5
4mzrTgfQZK1lSWEXW79MtR,"5rG00A9pRANrMDzVI3DrmF,60esHjNSJRdCNHApNP4XzW,1fMQutD7EmZamY65WftFWm","Wildfire","Wildfire","DLMT,Luis Torres,Rico 56",2023-04-21,205440,50,spotify:user:selectedbase,2024-07-12T09:49:49Z,"pop edm,chill house",0.57,0.881,4,-8.787,0,0.0371,0.0954,0.329,0.253,0.0573,124.998,4
