Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6n6rNUBZPKr96Cp22lpcxg,"2ncTglxMHKmCzBKckfzOEv","창문 Window","도시 단편 City Poems","ALEPH",2019-10-23,198782,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:28:16Z,"k-indie,korean r&b",0.792,0.455,1,-9.282,1,0.0401,0.777,0.00171,0.0926,0.34,100.011,4
333vTrsVRIgeUpCS1nAxID,"2ncTglxMHKmCzBKckfzOEv","Fall In Love Again","Fall In Love Again","ALEPH",2017-08-24,218456,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:30:14Z,"k-indie,korean r&b",0.608,0.358,0,-8.384,1,0.0295,0.835,0,0.115,0.317,140.043,4
47iKagAmOF0i3WYvavXAxk,"2ncTglxMHKmCzBKckfzOEv","느린 춤 Slow Dance","1","ALEPH",2017-10-18,244159,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:30:21Z,"k-indie,korean r&b",0.827,0.533,8,-7.707,1,0.0341,0.327,0.000199,0.16,0.59,119.999,4
7scfyMIrU0mzBlGbCZZbge,"2ncTglxMHKmCzBKckfzOEv","Who Am I Today","1","ALEPH",2017-10-18,215411,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:30:28Z,"k-indie,korean r&b",0.651,0.336,11,-11.982,1,0.0337,0.571,0.0000852,0.341,0.196,67.889,4
3mzKircB94cblAK6ED2f7j,"2ncTglxMHKmCzBKckfzOEv","Waterloo","Mild Jazzbox","ALEPH",2020-10-06,152896,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:30:42Z,"k-indie,korean r&b",0.64,0.26,8,-10.093,1,0.0467,0.845,0.0000881,0.357,0.412,112.112,3
0OMJkCiSISqgUAcI3cuF8y,"2ncTglxMHKmCzBKckfzOEv","On And On","On And On","ALEPH",2018-11-19,217972,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:30:47Z,"k-indie,korean r&b",0.803,0.342,6,-8.948,1,0.0376,0.497,0,0.11,0.511,119.937,4
76d1QlMXxv9ETe533IBPpL,"2ncTglxMHKmCzBKckfzOEv","Morning Sun","Mild Jazzbox","ALEPH",2020-10-06,206870,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:35:46Z,"k-indie,korean r&b",0.545,0.232,2,-11.982,1,0.0517,0.78,0.0000115,0.0906,0.25,134.868,4
7iR3ff8X9K0kXWsD1BSXUk,"2ncTglxMHKmCzBKckfzOEv,36k2VKYSbjaTw25k6yOtSw","빙그르르 Around","1","ALEPH,Greenblue",2017-10-18,236262,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:36:22Z,"k-indie,korean r&b",0.445,0.519,3,-10.706,1,0.0424,0.844,0.0000164,0.409,0.213,115.968,3
4door6xOPf2auseb5Foc9f,"0i9MWBqCpPeaJu6rJkrOoA,0Cg4DBZWJ3MQsxJOjIbDiB","What I want to say","What I want to say","ACOURVE,Han-All",2013-10-25,213211,37,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T04:48:18Z,"k-indie,korean pop",0.51,0.274,1,-8.942,1,0.0373,0.771,0,0.0995,0.84,82.223,4
5Y9hGEOA9o5xdA8RHt8jKw,"6a3Mfrn2XBR1DfPg1QGa1d","Little Star","Lucky","Standing Egg",2011-07-07,212866,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-10T20:04:38Z,"k-indie,korean pop",0.446,0.278,3,-10.988,1,0.0372,0.466,0,0.365,0.539,130,4
0PkpRtJqrwuXhbdtJuQm7E,"0dTj3SqwE8kPnCzyzvYzhT","Photograph","boy.","offonoff",2017-07-24,239002,48,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-11T00:59:52Z,"korean r&b",0.597,0.458,3,-8.295,1,0.0609,0.809,0,0.105,0.184,90.15,4
