Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
29AwFXy3r5MZ8cZ8fWHFLF,"5muFO8VqYRCRW13EkvX564,04KmByEP6icXVY0PvJaMMp","Oldorado - Mano Le Tough Remix","Dream House Remixes Part III","Âme,Mano Le Tough",2019-08-23,396240,4,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"electronica,german house,german techno,microhouse,minimal tech house,minimal techno,deep disco house,deep house,deep techno,float house,melodic techno",0.771,0.515,11,-9.171,0,0.0347,0.00109,0.797,0.3,0.633,126.006,4
1vpOY0slxNwm6EO7ykjsfZ,"3BkRu2TGd2I1uBxZKddfg1","Papillon","Papillon","ARTBAT",2018-09-28,426058,35,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"ukrainian electronic",0.785,0.644,5,-12.324,0,0.0433,0.0591,0.915,0.0967,0.0644,122.007,3
0v0FWGQcNsg9AQwMeGz4Ch,"6n5ccknvteaKfN4WA2qf3C","The One","The One","Illyus & Barrientos",2019-03-15,175910,18,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"circuit,house,tech house,uk dance,uk house",0.648,0.964,7,-3.758,0,0.0498,0.00451,0.0156,0.377,0.81,125.047,4
1Gr71uYwPqiWY9flq31MNa,"5kLzaeSHrmS7okc5XNE6lv,2XF2p5UcFOtNOB7vj45zEG","Desire","Desire","Butch,C.Vogt",2019-09-27,217031,18,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"acid techno,frankfurt electronic,german techno,minimal tech house,minimal techno",0.766,0.769,4,-10.508,0,0.0552,0.0336,0.29,0.548,0.968,124,4
1uZNG8iglGgJI3Cr6Di8xe,"0QOQc6jEsPX5Y45TV0hXQy","Come Together","Come Together","Chaos In The CBD",2019-09-04,393762,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"float house,jazz house,nz electronic",0.791,0.931,10,-7.776,0,0.0427,0.0408,0.912,0.0987,0.375,128.004,4
6VmLSbD3pgHBRNWboNyoSq,"2ZK6csW8YIGpGGUiQO6wfW,02DWGcShQivFepRvGJ7xhB","Deep In The Three","Various Artists","Thyladomid,Adriatique",2011-08-08,499786,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"deep disco house,melodic house,melodic techno,swiss house",0.838,0.592,0,-13.719,0,0.0576,0.0642,0.112,0.102,0.638,120.003,4
4yjoFroiLO7KpM2CDUH2ie,"5kLzaeSHrmS7okc5XNE6lv","Countach - Original","Countach","Butch",2018-03-12,459427,31,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"acid techno,frankfurt electronic,german techno,minimal tech house,minimal techno",0.798,0.82,10,-9.493,0,0.0528,0.0000376,0.895,0.089,0.106,121.994,4
4amNs8i2qHaZGQNzltiYJU,"7ixDtqtITfqx5lZQGh5gKe,6qdVbTc8Uvy0VJyDZbYTd8","The Sun at Midnight - Marino Canal Remix","Seeing It Through (Remixes)","Nicole Moudaber,Marino Canal",2019-09-13,325161,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"arab electronic,deep minimal techno,electra,minimal techno,techno,melodic house",0.65,0.549,10,-16.301,0,0.0594,0.00625,0.749,0.104,0.639,123.98,4
3SnlZXthMLkk5sgR9PNegY,"6qdVbTc8Uvy0VJyDZbYTd8","Her Perfect Sky","A Fire In The Sun","Marino Canal",2019-03-15,303046,25,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"melodic house",0.642,0.58,11,-12.349,0,0.0362,0.0794,0.881,0.15,0.356,120.007,4
2PmT3D5xmvVzZCf11L2ifX,"6pohviZSNRueSX7uNu63ZX","I Can't Kick This Feeling When It Hits","Silentintroduction","Moodymann",1997-11-14,485306,41,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"deep house,detroit house,detroit techno,electronica",0.686,0.634,2,-10.287,0,0.056,0.192,0.858,0.152,0.0783,119.933,4
2yhKDrTVMCLBWYd0aIfOfy,"37uLId6Z5ZXCx19vuruvv5","Spell","A Bath Full of Ecstasy","Hot Chip",2019-06-21,378493,25,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"alternative dance,dance rock,electronica,indie rock,indietronica,neo-synthpop,new rave",0.719,0.519,0,-7.443,0,0.0411,0.0681,0.000135,0.0608,0.742,122.018,4
